id,url,creation_date,updated_date,control_over_dns,domain_indexed,known_hosting,is_archived,control_over_ssl,num_archives,between_archives_similarity,phish_archives_similarity,between_archives_distance,phish_archives_distance,is_on_root,is_subdomain
662a4611a9efe18f4d85fe36,https://i-support-cloud.shop/sigchokoesp.php/,2024-04-23T22:06:43.0Z,2024-04-27T17:26:44.0Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE
662a460da9efe18f4d85fe2d,https://nonnnaa.github.io/B21DCCN692_th,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,200,FALSE,TRUE
662a460ba9efe18f4d85fe27,https://agrinho.vrglass.com/storage/app/velks/VR2/d3312be/,2012-04-04T20:46:08Z,2024-03-10T23:13:58Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,48,808,FALSE,TRUE
662a4609a9efe18f4d85fe24,https://cloudflare-ipfs.com/ipfs/bafkreiheuflu6hbo22ea5f4tfqqa5nr6qd6unkwivuxrahiiv27xuoarfm,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,476,FALSE,FALSE
662a4603a9efe18f4d85fe17,https://instagramprofiileurl.blogspot.hk/,2000-07-31t21:38:58z,2023-06-29t10:00:58z,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,1995,84,FALSE,TRUE
662a4602a9efe18f4d85fe14,https://cloudflare-ipfs.com/ipfs/bafkreibkiekvjztweygoavvgt4a3o7dlifhlizuqtjt4wlvyyocluip5mq,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,485,FALSE,FALSE
662a45f1a9efe18f4d85fdf0,https://henessg.univer.se/,,,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,77,47,FALSE,TRUE
662a45eea9efe18f4d85fde7,https://iphone-supprts.in/inchokoesp.php/,2024-04-08T21:29:15Z,2024-04-23T20:43:56Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE
662a45e9a9efe18f4d85fddf,https://mfacebookk.com.vn/eqFoCm6fJcYl41zkLqe?v=true,,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,342,32,FALSE,FALSE
662a45e5a9efe18f4d85fdd8,https://tokenpacket.top/wallet/tp,2024-04-04t01:24:30z,2024-04-04t01:48:12z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,370,FALSE,FALSE
662a45e2a9efe18f4d85fdd2,https://telegorams.com/,2024-04-03T17:40:52Z,2024-04-03T17:40:52Z,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,TRUE,FALSE
662a45dda9efe18f4d85fdc7,https://cloudflare-ipfs.com/ipfs/bafkreiagdrqujzbamvcibcker3lmerjcwi4yovv2l5fbjpsxm4c3uv7d7y,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,486,FALSE,FALSE
662a3d45a9efe18f4d85fd64,https://viennalimousines.net/15pcteeg,2024-02-16T14:26:11Z,2024-02-16T14:26:15Z,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,FALSE
662a3c1ca9efe18f4d85fd5c,https://update-online-ch-servicenow.codeanyapp.com/,2016-07-04T14:54:28Z,2022-09-22T09:39:46Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,387,99,FALSE,TRUE
662a3c1ca9efe18f4d85fd5b,https://cloudflare-ipfs.com/ipfs/QmayP2ZChezsqUC8nCaXghXY1FCQFXhLhjYesSCT85QjY7#mail@mail.com%7CDE,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,491,FALSE,FALSE
662a3c1ca9efe18f4d85fd58,https://twintactive.firebaseapp.com/,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,211,19,FALSE,TRUE
662a3c1ca9efe18f4d85fd57,https://cloudflare-ipfs.com/ipfs/QmVXmbtTXtCFXYTv86i9y2S4RYq4WErcaVCS9eH5YsNWan#xx%40xxxxxxxxxxxx.ch%7CDE,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,491,FALSE,FALSE
662a3c1ca9efe18f4d85fd52,https://bafkreifr3slplehfq7afndqybuoeiaadbeutrjzlmwt2f75fsaygerrjpq.ipfs.cf-ipfs.com/#tchatzi@arx.net,2018-12-05T16:31:16Z,2023-03-18T11:05:29Z,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,1073,45,FALSE,TRUE
662a3c1ca9efe18f4d85fd41,https://cloudflare-ipfs.com/ipfs/bafybeigoetmqq7cxsuwxp4lf254atjbrfhqfklbsmh5sdjnwo62zkcip3a/update.html,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,468,FALSE,FALSE
662a39b1a9efe18f4d85fd3f,https://rina-fans.com/wp-content/image/MTTRBDFH/index.php?FGDD=1,2023-11-08T10:14:38Z,2023-11-08T10:30:54Z,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,FALSE
662a39b1a9efe18f4d85fd3e,https://rina-fans.com/wp-content/image/MTTRBDFH/A.php?Billi=1#KJSDKJhjghtyuUJSUSQUIQSIklklsisiiIUZIUZEJQSJkkjsJSJS,2023-11-08T10:14:38Z,2023-11-08T10:30:54Z,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,FALSE
662a39b1a9efe18f4d85fd3d,https://rina-fans.com/wp-content/image/MTTRBDFH/B.php?cred=1#sHFHJHDHDHKJDJDSDSJDSJKJDSJDSDJJDSHYKJHGFG,2023-11-08T10:14:38Z,2023-11-08T10:30:54Z,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,FALSE
662a39b1a9efe18f4d85fd36,https://help-in-handling-violations-100923565.netlify.app/form-10293728372,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,61,FALSE,TRUE
662a3283a9efe18f4d85fd2f,https://www.linguasport.com/futbol,2002-09-23T10:24:28Z,2023-07-12T02:28:32Z,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,-1,-1,210,FALSE,TRUE
662a2eeba9efe18f4d85fd21,https://7b93a8f93e.nxcli.io/thankyourforvisitingunsichbinihnensehrdabnkbarwirwerdenunsnochmalsehendankeschon/aallesugteichwerdeallesnehmenvielendankfurdiebemuhungeswaralleswertichliebeeuch/?p=wMgZL,2017-12-05T19:38:55Z,2023-07-25T01:05:56Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
662a2dd3a9efe18f4d85fd1e,https://services-contraventions-antai.com/,2007-09-04T07:01:22,2023-09-19T14:08:26,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,1697,2716,FALSE,TRUE
662a2dd3a9efe18f4d85fd1c,https://cloudflare-ipfs.com/ipfs/Qmd9VGXipGrNXBWcHgWSyLAgnwPt7AA8NR5iBLU2TR6qbD#admin@breitband.ch%7CDE,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,491,FALSE,FALSE
662a2dd3a9efe18f4d85fd19,https://meta-customerservice.my.id/help,2013-09-09T16:18:48,2019-09-10T00:05:21,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,243,321,FALSE,FALSE
662a2343a9efe18f4d85fd01,https://update-online-ch-servicenow.codeanyapp.com/,2016-07-04T14:54:28Z,2022-09-22T09:39:46Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,387,95,FALSE,TRUE
662a2343a9efe18f4d85fd00,https://hivsca.com/vsc/,2024-04-20T14:55:52Z,2024-04-20T15:17:53Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,87,FALSE,FALSE
662a2343a9efe18f4d85fcfe,https://cloudflare-ipfs.com/ipfs/QmayP2ZChezsqUC8nCaXghXY1FCQFXhLhjYesSCT85QjY7#mail@mail.com%7CDE,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,491,FALSE,FALSE
662a2343a9efe18f4d85fcfd,https://cimsbwp.com.pk/5l0j/,,,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,-1,-1,361,FALSE,FALSE
662a2343a9efe18f4d85fcfc,https://cgconsultants.pk/xxee/,2020-06-15T00:00:00,,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,103,FALSE,FALSE
662a2343a9efe18f4d85fcfb,https://kanhaiyathakur.com/u3p/,2022-10-02T13:09:02Z,2022-10-02T13:16:44Z,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,-1,-1,88,FALSE,FALSE
662a2343a9efe18f4d85fcfa,https://s2mresearchersolution.com/zve/,2023-02-23T09:22:10Z,2023-03-13T14:30:09Z,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,FALSE
662a2343a9efe18f4d85fcf8,https://ef-adults.com/ybati/,2021-12-03T14:52:57Z,2023-11-13T02:45:52Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,65,88,FALSE,FALSE
662a2343a9efe18f4d85fcf1,https://v0tingsystem.github.io/Vote-,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,174,FALSE,TRUE
662a2342a9efe18f4d85fcde,https://twintactive.firebaseapp.com/,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,211,19,FALSE,TRUE
662a2342a9efe18f4d85fcdd,https://cloudflare-ipfs.com/ipfs/QmVXmbtTXtCFXYTv86i9y2S4RYq4WErcaVCS9eH5YsNWan#xx%40xxxxxxxxxxxx.ch%7CDE,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,491,FALSE,FALSE
662a1f8ea9efe18f4d85fcb6,https://dolap-giris.com/dolap/urun?s=iphone-13-promax-256gb&i=364/,2024-04-14T10:54:06Z,2024-04-14T10:54:10Z,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,-1,-1,335,FALSE,FALSE
662a1bf4a9efe18f4d85fcb4,https://jobs-adeccousa.com/,2024-01-26T19:46:14Z,2024-01-26T19:46:15Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE
662a1bf4a9efe18f4d85fcab,https://vvhats-app-ws.com/,2024-04-23T08:08:08Z,2024-04-23T08:08:08Z,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,TRUE,FALSE
662a1bf4a9efe18f4d85fca9,https://vvahts-app-ws.com/,2024-04-24T11:52:23Z,2024-04-24T11:52:23Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,7,TRUE,FALSE
662a1bf4a9efe18f4d85fca8,https://a3rb9jn660oqqjnq3.duckdns.org/?landing_page=account_overview&%2Fcommunitysupport%2F,2013-04-12T19:58:56Z,2023-06-02T14:09:44Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,660,43,FALSE,TRUE
662a1bf4a9efe18f4d85fca4,https://a3rb9jn660oqqjnq3.duckdns.org/information/?next=1&amp%3Bnext=https%3A%2F%2Fwww.facebook.com%2Fsecurity%2F2fac%2Fsetup%2Fintro%2F&amp%3Blwv=100,2013-04-12T19:58:56Z,2023-06-02T14:09:44Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,660,1275,FALSE,TRUE
662a1bf4a9efe18f4d85fca3,https://a3rb9jn660oqqjnq3.duckdns.org/community/?next=1&next=https%3A%2F%2Fwww.facebook.com%2Fsecurity%2F2fac%2Fsetup%2Fintro%2F&lwv=100,2013-04-12T19:58:56Z,2023-06-02T14:09:44Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,660,35,FALSE,TRUE
662a14bda9efe18f4d85fc9e,https://lloydsbank-auth.com/,2024-04-22T19:44:29Z,2024-04-22T19:44:29Z,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,TRUE,FALSE
662a1132a9efe18f4d85fc70,https://review-appeal-process.netlify.app/support_case_id/index.html,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
662a1132a9efe18f4d85fc6f,https://solve-restriction-issues.glitch.me/request.html,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,58,FALSE,TRUE
662a09eda9efe18f4d85fc67,https://review-appeal-process.netlify.app/support_case_id,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
662a064fa9efe18f4d85fc5f,https://cloudflare-ipfs.com/ipfs/bafybeiesv5xujqlzmiow6bq2gqwkl43p6oui5bzahyqmgq7vr2vdq3bu4a/#phishing-dpdhl@deutschepost.de,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,454,FALSE,FALSE
662a02c2a9efe18f4d85fc44,https://verified-badge.github.io/1,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,169,FALSE,TRUE
662a02c2a9efe18f4d85fc43,https://verified-badge.github.io/1/,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,169,FALSE,TRUE
662a02c2a9efe18f4d85fc3e,https://violation-request-help-center.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,44,FALSE,TRUE
6629ff1da9efe18f4d85fc34,https://rina-fans.com/wp-content/image/MTTRBDFH/index.php?FGDD=1#HDHKJDJDSSJDSJKJDSJDSDJJDSHYKJHGFG,2023-11-08T10:14:38Z,2023-11-08T10:30:54Z,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,FALSE
6629fb83a9efe18f4d85fc31,https://violation-remove-page-here.glitch.me/next.html,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,60,FALSE,TRUE
6629fb83a9efe18f4d85fc2f,https://violation-remove-page-here.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,14,FALSE,TRUE
6629fb83a9efe18f4d85fc2a,https://freefirerede.github.io/Latest_redeem_code_ff/,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,173,FALSE,TRUE
6629fb83a9efe18f4d85fc26,https://submit-request-violation-here.glitch.me/next.html,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,60,FALSE,TRUE
6629fb83a9efe18f4d85fc25,https://submit-request-violation-here.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,14,FALSE,TRUE
6629fb83a9efe18f4d85fc24,https://remove-violation-issue.glitch.me/next.html,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,60,FALSE,TRUE
6629fb83a9efe18f4d85fc23,https://remove-violation-issue.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,14,FALSE,TRUE
6629f523a9efe18f4d85fc19,https://violation-request-help-center.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,44,FALSE,TRUE
6629f461a9efe18f4d85fc0f,https://sameerniz000.github.io/majo/index.html,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,180,FALSE,TRUE
6629f0c4a9efe18f4d85fc01,https://deliveryfoodblogcontest.blogspot.com/?m=1,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,-1,-1,74,FALSE,TRUE
6629ed27a9efe18f4d85fbff,https://review-warning-remove-violation.glitch.me/index2.php,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,110,FALSE,TRUE
6629ed27a9efe18f4d85fbfe,https://review-warning-remove-violation.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,26,FALSE,TRUE
6629ed26a9efe18f4d85fbfa,https://deliveryfoodblogcontest.blogspot.com/,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,-1,-1,59,FALSE,TRUE
6629ed26a9efe18f4d85fbf8,https://deliveryfoodblogcontest.blogspot.com/?m=1,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,-1,-1,74,FALSE,TRUE
6629ed26a9efe18f4d85fbf7,https://gioptly-75.web.app/,2019-01-08T22:05:04Z,2023-12-12T10:06:21Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,12,7,FALSE,TRUE
6629ed26a9efe18f4d85fbf6,https://yilpxlos-33.firebaseapp.com/,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,211,13,FALSE,TRUE
6629ed26a9efe18f4d85fbf4,https://zauflomis-73.web.app/,2019-01-08T22:05:04Z,2023-12-12T10:06:21Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,12,7,FALSE,TRUE
6629ed26a9efe18f4d85fbec,https://auilopuc-32.web.app/,2019-01-08T22:05:04Z,2023-12-12T10:06:21Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,12,7,FALSE,TRUE
6629e98ca9efe18f4d85fbe4,https://violations--review.web.app/,2019-01-08T22:05:04Z,2023-12-12T10:06:21Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,12,40,FALSE,TRUE
6629e98ca9efe18f4d85fbe3,https://review--accountrestriction.web.app/,2019-01-08T22:05:04Z,2023-12-12T10:06:21Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,12,40,FALSE,TRUE
6629e705a9efe18f4d85fbcb,https://cloudflare-ipfs.com/ipfs/bafkreifklaavvyb2igbglun4lklv5dc272ktzxfkdj22pwenxrmin36t6q,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,457,FALSE,FALSE
6629e705a9efe18f4d85fbca,https://cloudflare-ipfs.com/ipfs/bafybeiaanmfegvimma3jq4mmakcmmia7ktjs7iz6ycmhvi7l4fm573iyd4,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,443,FALSE,FALSE
6629e705a9efe18f4d85fbc9,https://cloudflare-ipfs.com/ipfs/bafybeicoqgez5lqc73att6qavkmuj5ejepvmdt6ziro5ngd3gejhztuajq/view1.html#dubai@smas-ip.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,465,FALSE,FALSE
6629e705a9efe18f4d85fbc8,https://cloudflare-ipfs.com/ipfs/bafybeidslltgcyrojxooxubymtr6y45qjoa7pus6uac2yvbprpg3fyxyou/wbm032924B.html?gepyijpirnjhomesiaawvvpojrevllmodvnhtxvwwvbulvvlea=3487693138952486404270843,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,489,FALSE,FALSE
6629e705a9efe18f4d85fbc7,https://cloudflare-ipfs.com/ipfs/bafybeieaxsmfjtimrlafmxg5uvbzlrlythovfwcy3w2ob2wn6mavo4hw4y/steelproduct.html/#contact@nemetschek.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,466,FALSE,FALSE
6629e604a9efe18f4d85fbc1,https://event.midas-redeem.com/?fbclid=IwAR3VGM62_p7OiVvNbFvvBFHNyNuodBx3GRuq67ObVvkAkKZJDfug875_u3c_aem_AfVi2FzOcmvy6Ak9uTCTO7KEZuUmD_5VIOlL0gSBig9qu8wXR0E8BNxp36blFIdkLduIxKiw8J0V_TYnR71r-mRb,2023-12-12T06:25:05Z,2023-12-12T06:26:54Z,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
6629decea9efe18f4d85fba9,https://marketplace-item23131251583.shotabc.com/index.html,2013-02-22T08:44:02Z,2023-09-01T13:30:13Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,2,-2,0,7,FALSE,TRUE
6629decea9efe18f4d85fba1,https://stately-meringue-805f78.netlify.app/id.html,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
6629decea9efe18f4d85fb9f,https://magenta-brioche-596dc5.netlify.app/appeal_case_ID#0949796970,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,46,FALSE,TRUE
6629d77da9efe18f4d85fb6d,https://aig.maracre.my.id/community-help-5871474/info.php?button_location=settings&button_name=help,2013-09-09T16:18:48,2019-09-10T00:05:21,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,243,330,FALSE,TRUE
6629d77da9efe18f4d85fb6c,https://aig.maracre.my.id/community-help-5871474/login2%20.php,2013-09-09T16:18:48,2019-09-10T00:05:21,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,243,330,FALSE,TRUE
6629d77da9efe18f4d85fb6b,https://jibrilali2122.github.io/fb/index.html,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,169,FALSE,TRUE
6629d77da9efe18f4d85fb6a,https://aig.maracre.my.id/community-help-5871474/index.php,2013-09-09T16:18:48,2019-09-10T00:05:21,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,243,328,FALSE,TRUE
6629d77da9efe18f4d85fb67,https://customer-sp-renata.pages.dev/help/contact/832896172966752,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
6629d77da9efe18f4d85fb66,https://customer-sp-renata.pages.dev/help/contact/552725478636575,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
6629d77da9efe18f4d85fb65,https://cpekyg1bsy1.tulisku.my.id/verif.php,2013-09-09T16:18:48,2019-09-10T00:05:21,FALSE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,243,344,FALSE,TRUE
6629d77da9efe18f4d85fb63,https://en-ammia-notheard.pages.dev/help/contact/348382652234348,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
6629d77da9efe18f4d85fb62,https://en-ammia-notheard.pages.dev/help/contact/142621325396205,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
6629d77da9efe18f4d85fb61,https://www-instagrarn-com.netlify.app/,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,67,FALSE,TRUE
6629d77da9efe18f4d85fb5f,https://sp-alexnecon.pages.dev/help/contact/74649281084796,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
6629d77da9efe18f4d85fb5e,https://confirmmeta.me/meta-community-standard,2024-04-23T20:40:11Z,2024-04-23T21:04:53Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE
6629d77da9efe18f4d85fb5d,https://customer-sp-renata.pages.dev/help/contact/454243387663163,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
6629d77da9efe18f4d85fb5c,https://customer-sp-renata.pages.dev/help/contact/640941303128291,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
6629d77da9efe18f4d85fb5b,https://customer-sp-renata.pages.dev/help/contact/640312667647398,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
6629d77da9efe18f4d85fb58,https://submission-for-facebook-page-violation-appeal.replit.app/,2021-04-16T20:44:58Z,2024-02-11T19:54:10Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,2,-2,0,126,FALSE,TRUE
6629d77da9efe18f4d85fb57,https://problem364pagerepair.duckdns.org/verficationnow-fb404,2013-04-12T19:58:56Z,2023-06-02T14:09:44Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,660,87,FALSE,TRUE
6629d77da9efe18f4d85fb55,https://sp-alexnecon.pages.dev/help/contact/33687560939600,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
6629d77da9efe18f4d85fb54,https://sp-alexnecon.pages.dev/help/contact/16656077914111,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
6629d77da9efe18f4d85fb53,https://asdfsa.kraftonskin.my.id/spcl/,2013-09-09T16:18:48,2019-09-10T00:05:21,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,243,351,FALSE,TRUE
6629d77da9efe18f4d85fb52,https://sp-alexnecon.pages.dev/help/contact/104243895980020,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
6629d77da9efe18f4d85fb4f,https://marketplace-item23131251583.shotabc.com/,2013-02-22T08:44:02Z,2023-09-01T13:30:13Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,2,-2,0,7,FALSE,TRUE
