id,url,domain,main_domain,creation_date,updated_date,control_over_dns,domain_indexed,known_hosting,is_archived,control_over_ssl,num_archives,between_archives_similarity,phish_archives_similarity,between_archives_distance,phish_archives_distance,is_on_root,is_subdomain,verified_category
6623b03da9efe18f4d85b403,https://shashankjha10.github.io/netflix-Clone,shashankjha10.github.io,github.io,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,135,FALSE,TRUE,shared_domain
6623b03da9efe18f4d85b404,https://jatinyyadav.github.io/Netflix_clone,jatinyyadav.github.io,github.io,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,156,FALSE,TRUE,shared_domain
6623b03ea9efe18f4d85b405,https://aadityasharmax.github.io/Netflix-Clone,aadityasharmax.github.io,github.io,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,171,FALSE,TRUE,shared_domain
6623b03fa9efe18f4d85b407,https://kumar-shetty.github.io/Netflix-clone,kumar-shetty.github.io,github.io,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,119,FALSE,TRUE,shared_domain
6623b040a9efe18f4d85b40c,https://17b365.com/,17b365.com,17b365.com,2023-05-18T08:48:25Z,2024-03-05T10:07:08Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,14,TRUE,FALSE,attackers_domain
6623b042a9efe18f4d85b410,https://telegarc-jej.com/,telegarc-jej.com,telegarc-jej.com,2024-02-24T14:34:17Z,2024-02-24T14:34:18Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
6623b044a9efe18f4d85b414,https://metamaskloginsite.mystrikingly.com/,metamaskloginsite.mystrikingly.com,mystrikingly.com,2018-11-28T06:40:55Z,2022-07-24T08:59:43Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,846,354,FALSE,TRUE,shared_domain
6623b045a9efe18f4d85b415,https://mysteryboxq0.vercel.app/,mysteryboxq0.vercel.app,vercel.app,2020-01-28T03:03:04Z,2024-04-04T12:45:06Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,225,184,FALSE,TRUE,shared_domain
6623b047a9efe18f4d85b41d,https://northellc-file.pages.dev/,northellc-file.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,66,FALSE,TRUE,shared_domain
6623b049a9efe18f4d85b421,https://web3resync.pages.dev/,web3resync.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,1394,FALSE,TRUE,shared_domain
6623b049a9efe18f4d85b422,https://bdv.gbh.mybluehost.me/CH/CHFINAL/bdead/,bdv.gbh.mybluehost.me,mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,2435,127,FALSE,TRUE,shared_domain
6623b04aa9efe18f4d85b424,https://b808b389a5c2b8f8f5f7d715155131de13de4e2bd177d45ae78f829151.pages.dev/,b808b389a5c2b8f8f5f7d715155131de13de4e2bd177d45ae78f829151.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,115,53,FALSE,TRUE,shared_domain
6623b04ca9efe18f4d85b42a,https://windunhy.online/,windunhy.online,windunhy.online,2023-11-09T17:16:47.0Z,2023-12-22T15:50:36.0Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
6623b04da9efe18f4d85b42c,https://imtoken-lk.top/,imtoken-lk.top,imtoken-lk.top,2024-01-19T06:45:42Z,2024-01-19T07:20:38Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
6623b04da9efe18f4d85b42d,https://admin.fedex-returns-demo.com/,admin.fedex-returns-demo.com,fedex-returns-demo.com,2023-03-09T08:16:03Z,2023-09-14T15:53:57Z,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b04ea9efe18f4d85b42e,https://userviceps.blogspot.co.uk/,userviceps.blogspot.com,blogspot.com,2000-07-31t21:38:58z,2023-06-29t10:00:58z,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,1995,53,FALSE,TRUE,shared_domain
6623b04fa9efe18f4d85b430,https://tokenpbfket.run/,tokenpbfket.run,tokenpbfket.run,2023-08-09T06:15:59Z,2023-08-14T06:16:00Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,1,-1,9,TRUE,FALSE,attackers_domain
6623b050a9efe18f4d85b433,https://paymentlah.top/?YK=tfY0vK%252F,paymentlah.top,paymentlah.top,2024-04-20T07:44:52Z,2024-04-20T07:57:05Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
6623b051a9efe18f4d85b436,https://emv1.v3ytuo.cn/,emv1.v3ytuo.cn,v3ytuo.cn,2023-05-26T04:33:06,,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b051a9efe18f4d85b437,https://76wg.220d.cn/,76wg.220d.cn,220d.cn,2023-06-21T11:47:23,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b052a9efe18f4d85b43b,https://tokenpayket.net/,tokenpayket.net,tokenpayket.net,2023-07-12T04:22:01Z,2023-07-12T04:22:01Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,1,-1,9,TRUE,FALSE,attackers_domain
6623b053a9efe18f4d85b43c,https://uspb.uspkl.top/,uspb.uspkl.top,uspkl.top,2024-02-04T15:20:36Z,2024-04-25T09:10:47Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b053a9efe18f4d85b43d,https://pancake-frontend-29e48ga31-chefilip.vercel.app/,pancake-frontend-29e48ga31-chefilip.vercel.app,vercel.app,2020-01-28T03:03:04Z,2024-04-04T12:45:06Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,225,844,FALSE,TRUE,shared_domain
6623b055a9efe18f4d85b443,https://freindindioaie.serveuser.com/dom/bb5f6ee28dcf69bfa910a2c432d5.,freindindioaie.serveuser.com,serveuser.com,2001-06-08T17:23:26Z,2024-04-04T07:01:40Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,21,167,FALSE,TRUE,shared_domain
6623b055a9efe18f4d85b445,https://att-103253.weeblysite.com/,att-103253.weeblysite.com,weeblysite.com,2012-12-19T04:07:22Z,2023-12-19T08:45:56Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,2,-2,4,203,FALSE,TRUE,shared_domain
6623b056a9efe18f4d85b448,https://home-108913.weeblysite.com/,home-108913.weeblysite.com,weeblysite.com,2012-12-19T04:07:22Z,2023-12-19T08:45:56Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,2,-2,4,203,FALSE,TRUE,shared_domain
6623b056a9efe18f4d85b449,https://tensor-trade.netlify.app/wallet/import.html,tensor-trade.netlify.app,netlify.app,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,43,FALSE,TRUE,shared_domain
6623b057a9efe18f4d85b44a,https://tokenpaoket.net/,tokenpaoket.net,tokenpaoket.net,2023-06-13T05:20:10Z,2024-04-29T11:31:51Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,1,-1,9,TRUE,FALSE,attackers_domain
6623b057a9efe18f4d85b44c,https://237.225.205.92.host.secureserver.net/mybluewin-swiscom98787121,237.225.205.92.host.secureserver.net,secureserver.net,1998-03-30T05:00:00Z,2023-11-02T07:16:37Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,481,701,FALSE,TRUE,shared_domain
6623b058a9efe18f4d85b44e,https://tokznp02kpt.pro/,tokznp02kpt.pro,tokznp02kpt.pro,2023-10-06T10:41:18Z,2023-10-11T10:41:23Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,1,-1,9,TRUE,FALSE,attackers_domain
6623b058a9efe18f4d85b450,https://bstnweb.wpenginepowered.com/ssl/,bstnweb.wpenginepowered.com,wpenginepowered.com,2020-05-22T21:20:44Z,2024-04-20T09:33:25Z,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,shared_domain
6623b059a9efe18f4d85b451,https://bstnweb.wpenginepowered.com/ssl/passid.html,bstnweb.wpenginepowered.com,wpenginepowered.com,2020-05-22T21:20:44Z,2024-04-20T09:33:25Z,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,shared_domain
6623b059a9efe18f4d85b452,https://monitor-m293-qualification-3ef332.netlify.app/form.html,monitor-m293-qualification-3ef332.netlify.app,netlify.app,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,61,FALSE,TRUE,shared_domain
6623b05aa9efe18f4d85b454,https://brainyquotes.pages.dev/,brainyquotes.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,49,FALSE,TRUE,shared_domain
6623b05aa9efe18f4d85b456,https://appeal-support-for-business.vercel.app/appeal_case_id,appeal-support-for-business.vercel.app,vercel.app,2020-01-28T03:03:04Z,2024-04-04T12:45:06Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,225,73,FALSE,TRUE,shared_domain
6623b05ca9efe18f4d85b45c,https://trnek-40f2.iareiucsgssehf.workers.dev/,trnek-40f2.iareiucsgssehf.workers.dev,workers.dev,2019-02-08T20:36:47Z,2023-08-18T17:07:09Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,652,250,FALSE,TRUE,shared_domain
6623b05da9efe18f4d85b45d,https://tensor-trade.netlify.app/coin/index.html,tensor-trade.netlify.app,netlify.app,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,51,FALSE,TRUE,shared_domain
6623b05ea9efe18f4d85b460,https://www.hcqydjn.cn/,www.hcqydjn.cn,hcqydjn.cn,2023-09-21T19:11:53,,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,163,183,FALSE,TRUE,attackers_domain
6623b05ea9efe18f4d85b462,https://oon-1ur.pages.dev/,oon-1ur.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,404,FALSE,TRUE,shared_domain
6623b05fa9efe18f4d85b463,https://aggiorna.intesa.isp.104-168-101-28.cprapid.com/,aggiorna.intesa.isp.104-168-101-28.cprapid.com,cprapid.com,2019-05-16T21:16:20Z,2024-04-17T04:57:25Z,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,shared_domain
6623b05fa9efe18f4d85b464,https://sirgl.pages.dev/,sirgl.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,43,FALSE,TRUE,shared_domain
6623b05fa9efe18f4d85b465,https://userviceps.blogspot.it/,userviceps.blogspot.com,blogspot.com,2000-07-31t21:38:58z,2023-06-29t10:00:58z,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,1995,53,FALSE,TRUE,shared_domain
6623b061a9efe18f4d85b46a,https://emv1.qhp5td.cn/,emv1.qhp5td.cn,qhp5td.cn,2023-05-26T04:34:04,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b061a9efe18f4d85b46b,https://pub-67e1775130984d3b982c6ca41261bc0c.r2.dev/index.html,pub-67e1775130984d3b982c6ca41261bc0c.r2.dev,r2.dev,2022-08-23T14:38:38Z,2023-09-04T18:27:26Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,304,222,FALSE,TRUE,shared_domain
6623b061a9efe18f4d85b46c,https://tinyurl.com/2xt7wwke,tinyurl.com,tinyurl.com,2002-01-27T06:17:41Z,2020-09-10T20:57:29Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,-2,0,159,FALSE,FALSE,shared_domain
6623b062a9efe18f4d85b46d,https://ionddfd.s3.us-east-2.amazonaws.com/index.html,ionddfd.s3.us-east-2.amazonaws.com,amazonaws.com,2005-08-18T02:10:45Z,2024-01-29T18:09:26Z,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,509,111,FALSE,TRUE,shared_domain
6623b064a9efe18f4d85b472,https://jss.pages.dev/%5C%5C%5C%22https:%5C/%5C/tapestry.tapad.com%5C/tapestry%5C/1?ta_partner_id=950&ta_redirect=https://t.myvisualiq.net/sync?prid=1001&ao=0&pruuid=TAPAD_$%7BIDS:key%7D%5C%5C%5C%22,jss.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,76,FALSE,TRUE,shared_domain
6623b064a9efe18f4d85b473,https://akuimtnh.220d.cn/,akuimtnh.220d.cn,220d.cn,2023-06-21T11:47:23,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b065a9efe18f4d85b476,https://uzbancolishka.shop/,uzbancolishka.shop,uzbancolishka.shop,2024-02-25T09:15:25.0Z,2024-02-25T09:16:28.0Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,7,TRUE,FALSE,attackers_domain
6623b065a9efe18f4d85b477,https://login-ourtime.members-datings.workers.dev/,login-ourtime.members-datings.workers.dev,workers.dev,2019-02-08T20:36:47Z,2023-08-18T17:07:09Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,652,160,FALSE,TRUE,shared_domain
6623b065a9efe18f4d85b478,https://8vz1n.220q.cn/,8vz1n.220q.cn,220q.cn,2023-06-21T11:47:25,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b066a9efe18f4d85b479,https://www.q8kwmc.cn/,www.q8kwmc.cn,q8kwmc.cn,2023-05-26T04:34:05,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b066a9efe18f4d85b47a,https://userviceps.blogspot.hu/,userviceps.blogspot.com,blogspot.com,2000-07-31t21:38:58z,2023-06-29t10:00:58z,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,1995,53,FALSE,TRUE,shared_domain
6623b066a9efe18f4d85b47b,https://down.im381.xyz/,down.im381.xyz,im381.xyz,2024-03-12T16:14:17.0Z,2024-03-17T16:15:24.0Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b068a9efe18f4d85b480,https://uspz.usspauy.top/,uspz.usspauy.top,usspauy.top,2024-02-29T23:28:58Z,2024-03-05T22:00:30Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b068a9efe18f4d85b482,https://imtoken3.com/,imtoken3.com,imtoken3.com,2024-03-19T03:48:44Z,2024-03-19T03:50:18Z,TRUE,FALSE,FALSE,TRUE,TRUE,2,2,-2,0,203,TRUE,FALSE,attackers_domain
6623b069a9efe18f4d85b485,https://worker-weathered-tooth-d2b7.hupsafelma.workers.dev/,worker-weathered-tooth-d2b7.hupsafelma.workers.dev,workers.dev,2019-02-08T20:36:47Z,2023-08-18T17:07:09Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,652,98,FALSE,TRUE,shared_domain
6623b069a9efe18f4d85b486,https://ye4np.220q.cn/,ye4np.220q.cn,220q.cn,2023-06-21T11:47:25,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06aa9efe18f4d85b489,https://kelly-givenback.shop/,kelly-givenback.shop,kelly-givenback.shop,2024-02-29T07:34:21.0Z,2024-04-04T06:06:49.0Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
6623b06ba9efe18f4d85b48a,https://uspv.usspbn.top/,uspv.usspbn.top,usspbn.top,2024-01-20T12:27:53Z,2024-01-20T12:28:50Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06ba9efe18f4d85b48b,https://uspw.usspajx.top/,uspw.usspajx.top,usspajx.top,2024-03-21T20:47:06Z,2024-03-21T21:01:27Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06ba9efe18f4d85b48c,https://usta.usspatt.top/,usta.usspatt.top,usspatt.top,2024-03-05T00:12:10Z,2024-04-25T09:09:29Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06ca9efe18f4d85b48d,https://usrh.usspanp.top/,usrh.usspanp.top,usspanp.top,2024-04-09T00:19:12Z,2024-04-09T00:27:15Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06ca9efe18f4d85b48e,https://ustk.ussptql.top/,ustk.ussptql.top,ussptql.top,2024-04-08T21:35:13Z,2024-04-24T13:14:56Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06ca9efe18f4d85b48f,https://usvx.ussppbj.top/,usvx.ussppbj.top,ussppbj.top,2024-04-08T21:35:25Z,2024-04-09T00:24:48Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06da9efe18f4d85b490,https://usvm.usspikg.top/,usvm.usspikg.top,usspikg.top,2024-04-09T00:18:52Z,2024-04-09T00:27:21Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06da9efe18f4d85b491,https://usxz.usspado.top/,usxz.usspado.top,usspado.top,2024-03-25T21:20:01Z,2024-03-25T21:29:05Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06da9efe18f4d85b492,https://uspk.usspaif.top/,uspk.usspaif.top,usspaif.top,2024-02-29T20:52:48Z,2024-02-29T22:59:44Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06ea9efe18f4d85b493,https://dssd-upsp.shop/pg,dssd-upsp.shop,dssd-upsp.shop,2023-09-05T06:58:14.0Z,2023-10-16T10:12:11.0Z,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
6623b06ea9efe18f4d85b494,https://www.netfkxb.cn/,www.netfkxb.cn,netfkxb.cn,2023-09-19T17:15:32,,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06ea9efe18f4d85b495,https://usgk.usspatr.top/,usgk.usspatr.top,usspatr.top,2024-03-05T00:12:16Z,2024-03-06T00:15:48Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06fa9efe18f4d85b496,https://usfz.usspayl.top/,usfz.usspayl.top,usspayl.top,2024-03-05T00:12:20Z,2024-04-25T09:09:21Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06fa9efe18f4d85b497,https://uspb.uspsnp.top/,uspb.uspsnp.top,uspsnp.top,2024-02-26T19:54:28Z,2024-04-25T09:09:43Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b06fa9efe18f4d85b498,https://uspk.usspaq.top/,uspk.usspaq.top,usspaq.top,2024-01-20T11:35:50Z,2024-01-20T11:50:25Z,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b070a9efe18f4d85b49a,https://uspc.usspso.top/,uspc.usspso.top,usspso.top,2024-01-28T14:06:06Z,2024-04-22T16:43:18Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b070a9efe18f4d85b49b,https://usoz.usspato.top/,usoz.usspato.top,usspato.top,2024-03-05T00:12:19Z,2024-03-06T00:15:45Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b070a9efe18f4d85b49c,https://uspk.uspsnn.top/,uspk.uspsnn.top,uspsnn.top,2024-02-26T19:54:37Z,2024-04-25T09:09:39Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b071a9efe18f4d85b49d,https://usps.usspasz.top/,usps.usspasz.top,usspasz.top,2024-03-25T21:19:41Z,2024-03-25T21:36:26Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b071a9efe18f4d85b49e,https://usgc.usspath.top/,usgc.usspath.top,usspath.top,2024-03-05t00:12:15z,2024-04-22t16:43:18z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b071a9efe18f4d85b49f,https://uspc.uspsfy.top/,uspc.uspsfy.top,uspsfy.top,2024-02-03T20:42:21Z,2024-02-03T20:44:17Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b071a9efe18f4d85b4a0,https://usie.usspati.top/,usie.usspati.top,usspati.top,2024-03-05T00:12:25Z,2024-03-06T00:15:34Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b072a9efe18f4d85b4a1,https://usmg.usspaep.top/,usmg.usspaep.top,usspaep.top,2024-03-06T19:27:14Z,2024-04-22T16:43:17Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b072a9efe18f4d85b4a3,https://uspv.usspan.top/,uspv.usspan.top,usspan.top,2024-01-20T11:35:50Z,2024-01-20T11:50:23Z,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b073a9efe18f4d85b4a4,https://uspv.usspav.top/,uspv.usspav.top,usspav.top,2024-01-20T11:35:50Z,2024-01-20T11:50:25Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b073a9efe18f4d85b4a5,https://emv1.oh9jpg.cn/,emv1.oh9jpg.cn,oh9jpg.cn,2023-05-26T04:33:59,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b074a9efe18f4d85b4a7,https://emv1.olz2rc.cn/,emv1.olz2rc.cn,olz2rc.cn,2023-05-26T04:33:58,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b074a9efe18f4d85b4a9,https://usage.ussptdr.top/,usage.ussptdr.top,ussptdr.top,2024-04-08T21:36:04Z,2024-04-09T00:24:42Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b075a9efe18f4d85b4aa,https://usab.ussparg.top/,usab.ussparg.top,ussparg.top,2024-03-06T19:22:35Z,2024-03-06T19:52:47Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b075a9efe18f4d85b4ab,https://uswx.usspaec.top/,uswx.usspaec.top,usspaec.top,2024-03-06T19:26:56Z,2024-03-06T19:52:13Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b077a9efe18f4d85b4b0,https://f0qyuc.cn/,f0qyuc.cn,f0qyuc.cn,2023-05-26T04:34:00,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
6623b077a9efe18f4d85b4b1,https://emv1.ojaawtr.cn/,emv1.ojaawtr.cn,ojaawtr.cn,2023-09-21T15:29:44,,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,-2,5,239,FALSE,TRUE,attackers_domain
6623b077a9efe18f4d85b4b2,https://emv1.f0qyuc.cn/,emv1.f0qyuc.cn,f0qyuc.cn,2023-05-26T04:34:00,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
6623b078a9efe18f4d85b4b4,https://gh9vqe.cn/,gh9vqe.cn,gh9vqe.cn,2023-05-26T04:30:52,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
6623b07aa9efe18f4d85b4b9,https://tinyurl.com/yfhh5z9t,tinyurl.com,tinyurl.com,2002-01-27T06:17:41Z,2020-09-10T20:57:29Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,-2,0,175,FALSE,FALSE,shared_domain
6623b07aa9efe18f4d85b4ba,https://tinyurl.com/24anemus,tinyurl.com,tinyurl.com,2002-01-27T06:17:41Z,2020-09-10T20:57:29Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,-2,0,175,FALSE,FALSE,shared_domain
6623b07ba9efe18f4d85b4bc,https://tinyurl.com/49rk63rc,tinyurl.com,tinyurl.com,2002-01-27T06:17:41Z,2020-09-10T20:57:29Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,-2,0,175,FALSE,FALSE,shared_domain
6623b07ba9efe18f4d85b4bd,https://tinyurl.com/42fuxm44,tinyurl.com,tinyurl.com,2002-01-27T06:17:41Z,2020-09-10T20:57:29Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,-2,0,175,FALSE,FALSE,shared_domain
6623b07ba9efe18f4d85b4be,https://sequoia-smart-espadrille.glitch.me/brill.html,sequoia-smart-espadrille.glitch.me,glitch.me,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,32,FALSE,TRUE,shared_domain
6623b07ca9efe18f4d85b4bf,https://metamiskixlogem.gitbook.io/,metamiskixlogem.gitbook.io,gitbook.io,2014-03-30T06:09:09Z,2024-03-05T20:34:48Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,555,35,FALSE,TRUE,shared_domain
6623b07ca9efe18f4d85b4c0,https://meghtshamsk-lohgin.gitbook.io/,meghtshamsk-lohgin.gitbook.io,gitbook.io,2014-03-30T06:09:09Z,2024-03-05T20:34:48Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,555,39,FALSE,TRUE,shared_domain
